252621561,-3.075205,0.50774413,7.38624
252621571,-3.145858,0.4670288,7.36708
252621670,-3.2787817,0.71850586,7.261699
252621680,-3.4967284,0.429906,7.2221813
252621689,-3.5075061,0.2562671,7.249724
252621699,-3.307522,0.21674927,7.350315
252621709,-3.2033386,0.16645385,7.35271
252621719,-3.109933,0.2838098,7.267687
252621729,-3.0859826,0.432301,7.303612
252621739,-3.0991552,0.70772827,7.33834
252621749,-3.145858,1.1076965,7.2365513
252621758,-3.253634,1.3998889,7.141948
252621768,-3.2847693,1.3292358,7.08327
252621778,-3.2715967,0.91010743,7.094048
252621788,-3.2356713,0.5939648,7.2796617
252621798,-3.150648,0.49337402,7.413783
252621808,-2.9183314,0.7113208,7.3575
252621818,-3.006947,1.0621911,7.36229
252621828,-3.1063404,1.3867164,7.3610926
252621837,-3.305127,1.3519886,7.296427
252621847,-3.3446448,1.1304492,7.141948
252621857,-3.3206947,0.87657714,7.249724
252621867,-3.0931678,0.8083191,7.3000197
252621877,-2.8404932,1.035846,7.276069
252621887,-2.7985804,1.3208532,7.140751
252621897,-2.8369007,1.5028747,7.012617
252621906,-3.051255,1.3759388,6.8246083
252621916,-3.1698084,1.2957056,6.8186207
252621926,-3.1650183,1.23104,6.827003
252621936,-3.0476623,1.3388159,6.734795
252621946,-2.8512707,1.4597644,6.524033
252621956,-3.0213172,1.5723304,6.3515916
252621966,-3.1745985,1.4298266,6.3180614
252621975,-3.109933,1.0621911,6.2593837
252621985,-3.109933,0.37242553,6.397097
252621995,-2.9303064,-0.0371228,6.749165
252622005,-2.6249413,-0.21315674,7.0162096
252622015,-2.3099964,-0.10059082,7.2173915
252622025,-2.2848487,-0.04670288,7.322772
252622035,-2.46208,0.15447876,7.0162096
252622044,-2.6033862,0.60234743,6.873706
252622054,-2.7231371,0.9687854,6.9455566
252622064,-2.818938,1.1508069,6.5360084
252622074,-3.1159203,1.3783337,6.2977037
252622084,-3.1470556,1.6573535,6.2150755
252622094,-3.2045362,1.6310083,6.018684
252622104,-3.3530273,1.3052857,5.8175025
252622114,-3.333867,1.0921289,5.933661
252622123,-3.422483,0.3903882,6.316864
252622133,-3.3482373,-0.3939807,6.683302
252622143,-3.065625,-1.0142908,7.298822
252622153,-2.5483007,-1.4789245,7.4808435
252622163,-1.8262024,-1.6884887,7.540719
252622173,-1.6154407,-1.5220349,7.6221495
252622183,-1.7747095,-1.2765454,7.0868626
252622192,-2.046544,-0.7927515,6.5910935
252622202,-2.1171973,-0.40595582,6.301296
252622212,-2.0573218,-0.48738647,6.236631
252622222,-2.1998255,-1.0154883,6.41506
252622232,-2.1567152,-1.9291883,6.2318406
252622242,-2.1507275,-3.0799952,6.525231
252622252,-2.1854553,-3.920647,7.04974
252622262,-1.9734961,-4.4152184,7.3778577
252622271,-1.6681311,-4.28948,8.264015
252622281,-0.8789722,-3.4631982,8.635242
252622291,-0.3329077,-2.826123,8.582553
252622301,-0.1580713,-2.762655,7.770641
252622311,-1.4837146,-2.821333,8.168214
252622321,-1.9986438,-2.6656568,7.8879967
252622331,-1.658551,-2.518363,6.7312026
252622340,-1.8142273,-2.8225305,6.8749037
252622350,-1.5878979,-3.241659,6.716832
252622360,-1.5352075,-4.115841,6.843768
252622370,-1.4968872,-4.223617,7.5191636
252622380,-1.2082874,-2.7566674,7.597002
252622390,-0.9352551,-1.7962646,6.6078587
252622400,-1.7184265,-1.2154725,6.2378283
252622410,-2.020199,-1.1951147,5.661826
252622419,-2.6979895,-1.346001,5.6558385
252622429,-3.4847534,-1.8226099,5.943241
252622439,-3.681145,-3.2284863,6.2102857
252622449,-3.803291,-5.173242,6.524033
252622459,-3.3877552,-7.197034,6.339617
252622469,-2.5195606,-8.868757,5.4462743
252622479,-1.7950672,-9.534573,4.775669
252622488,-1.3388159,-9.569301,3.9601648
252622498,-1.4489868,-9.432784,3.7625756
252622508,-1.4932947,-9.607621,3.9194496
252622518,-1.961521,-10.237511,4.8008165
252622528,-1.9854712,-10.896141,5.926476
252622538,-1.8262024,-10.73328,6.998247
252622548,-1.6753162,-8.788525,7.9981675
252622558,-1.895658,-5.82828,8.496332
252622567,-2.4369323,-3.8487964,7.4964113
252622577,-3.5901344,-3.6164794,5.9635987
252622587,-4.4224033,-4.2727146,5.684579
252622597,-4.5637097,-5.0666637,6.030659
252622607,-4.4032435,-6.6653395,6.6485744
252622617,-4.485872,-8.264015,6.692882
252622627,-4.123026,-9.624386,6.332432
252622636,-4.01525,-9.328601,6.1767554
252622646,-4.02962,-8.402926,5.5384827
252622656,-4.6738806,-8.144264,5.037924
252622666,-5.3923864,-9.439969,5.652246
252622676,-5.2846107,-11.5823145,4.1122484
252622686,-4.5852647,-12.108021,3.3697925
252622696,-3.0177245,-11.227852,2.1243823
252622705,-1.6872913,-9.554931,0.3820056
252622715,-1.0717713,-8.020921,-0.34608033
252622725,-1.22625,-7.042555,-1.101709
252622735,-1.7878821,-6.6401916,-1.3364209
252622745,-2.4656725,-7.4616833,-1.0178833
252622755,-2.6393116,-8.065228,-0.7592212
252622765,-2.2094054,-8.465197,-1.1927197
252622775,-1.7088464,-8.431666,-1.5819104
252622784,-1.1400293,-8.101153,-1.7064514
252622794,-0.9448352,-8.000563,-2.2489233
252622804,-1.1436218,-8.469987,-2.3806493
252622814,-2.2453308,-9.932146,-1.6741186
252622824,-2.7686427,-11.62303,-1.0310559
252622855,-2.7279272,-11.446996,-2.1411474
252622874,-1.9902612,-8.806487,-4.57329
252622884,-2.311194,-8.119116,-5.892946
252622894,-3.197351,-8.655601,-6.2881236
252622904,-4.5541296,-10.038724,-5.085824
252622914,-5.398374,-12.29603,-4.6571155
252622924,-6.2785435,-12.795392,-4.096681
252622934,-6.8258057,-12.460089,-4.8582973
252622944,-6.483318,-11.591894,-6.219866
252622953,-5.588778,-9.735754,-6.4473925
252622963,-3.8188586,-9.568103,-7.005432
252622973,-2.3806493,-10.778786,-5.8582177
252622983,-1.5064673,-11.845767,-4.196074
252622993,-0.6622229,-11.832594,-2.1639001
252623003,-0.32572266,-10.528506,-1.3052857
252623013,-0.20956421,-9.335786,-2.1615052
252623023,-0.8837622,-7.96344,-2.074087
252623032,-1.465752,-7.2102065,-1.3651612
252623042,-1.7651294,-7.091653,0.010777588
252623052,-1.7675244,-7.486831,1.1364368
252623062,-1.6094531,-8.291557,1.6956738
252623072,-1.6453785,-7.9742174,2.3052063
252623082,-1.6274158,-7.595804,2.5890162
252623092,-1.5064673,-7.5922117,2.2920337
252623101,-1.8968555,-6.884484,1.7926722
252623111,-2.7003846,-6.683302,1.5962806
252623121,-3.1686108,-7.1706886,2.0968397
252623131,-3.4129028,-8.026908,1.848955
252623141,-3.5853443,-7.6904078,1.8250049
252623151,-3.6536024,-7.2628965,1.5699353
252623161,-3.8428087,-7.156318,1.775907
252623171,-4.3637257,-7.2652917,2.6057813
252623180,-4.768484,-7.938292,4.622388
252623190,-4.2559495,-8.725056,5.170847
252623200,-3.4404457,-8.995693,4.758904
252623210,-3.102748,-9.036408,4.623585
252623220,-2.642904,-9.301059,4.567302
252623230,-2.0513341,-9.45434,4.658313
252623240,-1.6441809,-9.583671,5.732479
252623249,-1.9483484,-9.606423,7.5443115
252623259,-2.2321582,-9.336984,7.1826634
252623269,-2.503993,-8.20414,6.603069
252623279,-3.1698084,-7.270082,6.3108764
252623289,-3.6416273,-7.0090246,6.072572
252623299,-3.4775684,-6.8246083,5.767207
252623309,-3.0368848,-6.9611244,5.0989966
252623319,-2.4489074,-7.03537,4.8990126
252623328,-2.3064039,-6.634204,5.254673
252623338,-2.5686584,-6.1516075,5.315746
252623348,-3.004552,-5.6893687,5.142107
252623358,-3.121908,-5.8330703,4.1122484
252623368,-3.3446448,-6.7276096,2.335144
252623378,-3.9493873,-7.133566,2.403402
252623388,-4.5277843,-7.05932,3.7278478
252623397,-4.7864466,-7.4485106,4.206852
252623407,-4.409231,-7.5658665,5.151687
252623432,-3.5015185,-7.442523,4.9720607
252623451,-3.7697608,-7.3575,4.9433203
252623460,-3.612887,-7.745493,4.3637257
252623471,-3.36141,-8.065228,3.7685633
252623481,-3.5745666,-7.826924,4.0092626
252623491,-3.5350487,-7.6472974,4.0272255
252623501,-3.5063086,-7.4341407,4.0751257
252623511,-3.3494349,-7.3982153,4.2655296
252623521,-3.3159046,-7.0018396,4.2272096
252623530,-2.7830126,-6.9024463,3.7146752
252623540,-2.191443,-7.047345,2.5902135
252623550,-1.8501526,-7.3359447,0.8095166
252623560,-1.9483484,-7.4904237,0.89334226
252623570,-2.1854553,-7.9826,2.4129822
252623580,-2.3998096,-8.88193,2.5339308
252623590,-2.1579125,-9.350156,2.1088147
252623600,-2.3507116,-9.734557,2.1854553
252623609,-2.767445,-8.993299,2.8476782
252623619,-2.706372,-7.7754307,3.7110827
252623629,-2.3004162,-6.5455885,3.8943017
252623639,-2.088457,-5.3456836,4.8235693
252623649,-2.2728736,-5.2175503,5.7564297
252623659,-2.3315516,-5.1672544,6.227051
252623669,-1.6238233,-5.3504734,5.285808
252623678,-1.1316468,-4.9792457,4.487069
252623688,-1.0801538,-4.7768664,3.1865735
252623698,-1.7842896,-5.5684204,2.2357507
252623708,-2.5447083,-6.7204247,2.9362938
252623718,-3.5973194,-8.6136875,5.2917957
252623728,-4.5373645,-10.904524,7.531139
252623738,-3.925437,-11.926,7.1539235
252623747,-2.7806177,-11.214679,6.697672
252623757,-1.712439,-10.021959,5.8953404
252623767,-0.83945435,-8.853189,5.8857603
252623777,-0.40595582,-7.296427,6.0893373
252623787,-0.42152345,-5.484595,5.979166
252623797,-1.6705261,-4.980443,6.177953
252623807,-2.9865894,-4.5445495,7.270082
252623817,-4.0667434,-4.526587,7.6892104
252623826,-4.1445813,-4.566105,7.1168003
252623836,-3.7386255,-4.6403503,6.490503
252623846,-3.5278637,-4.6738806,7.2018237
252623856,-3.5003211,-4.9852333,8.243657
252623866,-3.2260914,-4.7612987,8.071216
252623876,-3.849994,-4.4499464,9.006471
252623886,-3.7278478,-4.0679407,8.52627
252623895,-2.9770093,-3.2201037,7.179071
252623905,-2.654879,-2.8321106,7.0150123
252623915,-2.6165588,-2.9099488,7.0186048
252623925,-2.6081762,-3.3566198,6.8066454
252623935,-2.6596692,-4.5122166,5.7217016
252623945,-2.2573059,-5.393584,5.4390893
252623955,-1.5016773,-5.4702244,4.8978148
252623965,-0.74125856,-4.5158095,3.3242872
252623974,0.065863036,-4.003275,0.87178713
252623984,-0.5065466,-3.857179,0.16884887
252623994,-2.1052222,-2.2070105,1.2801379
252624004,-2.7339149,-2.1758752,1.0861413
252624014,-2.7949877,-2.899171,0.43709105
252624024,-2.7410998,-5.0966015,0.13891113
252624034,-3.202141,-8.072413,0.96519285
252624043,-3.502716,-10.850636,4.2595425
252624053,-3.1326857,-12.722343,5.9420433
252624063,-1.6154407,-12.457694,5.647456
252624073,-0.27183473,-11.151211,4.758904
252624083,-0.12933105,-9.3872795,3.2871642
252624093,-0.067060545,-7.085665,0.026345216
252624103,-0.2706372,-5.652246,-4.133804
252624112,0.034727782,-6.6282167,-8.687933
252624122,-0.55803955,-7.066505,-7.5754466
252624132,0.11975098,-7.484436,-4.932543
252624142,1.1819421,-7.984995,-5.3696337
252624152,1.0609937,-9.625584,-6.0007215
252624162,-0.09580078,-10.860216,-6.5994763
252624172,-1.9172131,-10.469828,-5.2043777
252624182,-2.5423133,-9.960886,-6.3503942
252624191,-1.9327807,-9.895023,-9.104667
252624201,-0.99752563,-10.110575,-9.513018
252624211,-0.10897339,-10.734478,-8.322693
252624221,0.91609496,-11.196716,-8.783734
252624231,1.0274634,-10.461445,-10.944042
252624241,0.7197034,-9.19927,-13.218113
252624251,0.05628296,-7.401808,-12.989388
252624261,-0.7161108,-6.995852,-9.782457
252624270,-2.4297473,-8.235274,-6.074967
252624280,-2.809358,-10.009984,-6.661747
252624290,-2.4261549,-13.400134,-9.619596
252624300,-2.4740553,-15.0515,-10.312954
252624310,-0.73407346,-13.272,-10.932067
252624320,2.1411474,-10.190808,-11.915222
252624330,3.7434156,-6.908434,-10.827884
252624357,1.0502161,-5.8761806,-6.8772984
252624377,-3.5434313,-8.541837,-2.083667
252624386,-3.6116896,-10.9632015,-4.261937
252624397,-3.5769618,-12.685221,-5.8079224
252624406,-2.6069787,-13.873151,-5.886958
252624416,-0.51971924,-13.977334,-5.219945
252624426,1.0274634,-11.494896,-3.6440222
252624436,1.592688,-7.9346995,-4.1302114
252624446,0.864602,-5.3780165,-9.103469
252624456,-0.554447,-3.798501,-12.400213
252624466,-1.4956897,-4.0188427,-13.501923
252624475,-1.7411792,-5.2894006,-11.24342
252624485,-1.4861096,-6.5719337,-7.388635
252624495,-0.81310916,-8.368198,-5.806725
252624505,-0.58558226,-10.084229,-4.3469605
252624515,-0.7604187,-11.564352,-3.1817834
252624525,-0.7879614,-12.670851,-2.4812403
252624535,-0.52450925,-11.975098,-2.762655
252624544,-0.025147704,-11.600277,-3.5482213
252624554,0.16405883,-10.711725,-4.3709106
252624564,0.16765137,-10.563233,-6.2378283
252624574,-0.31734008,-9.263935,-5.126539
252624584,-0.05987549,-9.541758,-6.1791506
252624594,-0.04670288,-9.842333,-6.4102697
252624604,-0.3580554,-9.692644,-6.7946706
252624614,-0.9460327,-8.860374,-7.676038
252624623,-0.64186525,-8.933423,-8.909472
252624633,-0.31015503,-9.157357,-9.580078
252624643,1.111289,-8.274793,-9.777667
252624653,2.6297314,-6.1851377,-8.351433
252624663,3.4811609,-5.5684204,-8.199349
252624673,2.7027795,-6.062992,-7.1730833
252624683,0.0119750975,-6.4246397,-5.595963
252624692,-1.108894,-5.8402553,-4.949308
252624702,-2.9015663,-5.9276733,-4.6990285
252624712,-2.838098,-5.618716,-5.8390574
252624722,-1.9112256,-6.053412,-7.1263804
252624732,-0.122145995,-5.4414845,-8.808882
252624742,-0.025147704,-4.008065,-9.372909
252624752,0.31374756,-6.612649,-11.100916
252624762,-0.86579955,-7.835306,-11.425441
252624771,-0.97237796,-11.924802,-11.896062
252624781,-1.2681628,-12.972623,-10.5620365
252624791,-0.50894165,-12.390634,-9.037606
252624801,0.73048097,-11.813434,-7.8556643
252624811,1.0130932,-12.221785,-6.8533483
252624821,1.1100916,-12.91634,-5.508545
252624831,1.1663746,-13.383369,-4.714596
252624840,0.9065149,-12.716356,-4.8008165
252624850,0.5161267,-11.576327,-5.9216857
252624860,0.0047900393,-10.157278,-6.8317933
252624870,-0.9556128,-9.177715,-7.060518
252624880,-1.5747254,-8.823252,-6.837781
252624890,-2.0585194,-8.883127,-4.87626
252624900,-1.7363892,-9.77168,-3.2045362
252624909,-1.0585986,-11.100916,-3.2033386
252624919,-0.7747888,-11.545192,-2.9159362
252624929,-0.53289187,-10.682984,-2.7985804
252624939,-0.55923706,-8.982521,-3.0955627
252624949,-1.2226574,-7.4736586,-3.0907726
252624959,-2.1052222,-6.7120423,-3.7601807
252624969,-2.5099804,-6.724017,-4.918173
252624979,-2.9219239,-7.514374,-5.6163206
252624988,-2.762655,-8.513097,-5.0403185
252624998,-2.0501368,-9.661509,-5.1456995
252625008,-1.4406042,-10.358459,-5.2810183
252625018,-1.4765296,-10.443482,-3.38536
252625028,-0.920885,-9.981244,-2.1890478
252625038,-1.2118798,-9.46871,-2.3291564
252625048,-1.9579284,-9.560918,-1.0178833
252625057,-1.9495459,-9.81958,-2.9674292
252625067,-1.900448,-9.789642,-4.5277843
252625077,-0.5233118,-10.639874,-5.0582814
252625087,-0.44906616,-8.00655,-0.554447
252625097,-1.1029065,-7.579039,-1.1364368
252625107,-2.0992346,-10.5057535,-3.138673
252625117,-2.4225624,-12.675641,-1.3903089
252625127,-1.1915222,-13.392949,0.6598279
252625136,0.23950195,-12.220587,1.2777429
252625146,0.53528684,-9.792037,1.1508069
252625156,0.19998413,-7.3095994,0.86100954
252625166,-0.5161267,-6.9443593,0.9077124
252625176,-0.98674804,-6.849756,3.2572265
252625186,-0.737666,-7.653285,3.5889368
252625196,-0.09101074,-8.505912,3.6416273
252625205,0.73407346,-8.141869,4.2739124
252625215,1.1615845,-7.739506,4.315825
252625225,1.3088782,-7.6688523,4.7553115
252625235,1.4873071,-6.7312026,5.556445
252625245,1.1807446,-5.428312,6.253396
252625255,0.039517824,-4.58766,6.43901
252625265,-1.0550061,-4.2487645,6.5276256
252625274,-1.4537768,-4.325405,6.470145
252625284,-0.8813672,-4.5637097,7.0245924
252625294,0.15208374,-5.3337083,7.316785
252625304,0.96519285,-6.2941113,7.2581067
252625314,1.4561719,-7.2736745,5.8330703
252625324,1.2142749,-8.074808,5.3768187
252625334,0.028740235,-8.502319,5.604346
252625344,-1.9088305,-9.145382,6.234236
252625353,-3.368595,-8.943003,6.6018715
252625363,-3.7925134,-8.29515,6.1552
252625373,-2.9470716,-6.9623218,5.3037705
252625383,-1.726809,-6.0893373,3.8535864
252625393,-0.8478369,-5.7049365,2.7291248
252625403,-0.5664221,-5.5217175,2.8416908
252625413,-0.53289187,-6.2905188,3.5649865
252625422,-0.32572266,-7.7838135,3.2033386
252625432,-0.7161108,-9.396859,2.877616
252625442,-1.6645386,-10.3440895,2.3650818
252625452,-2.3028114,-10.316546,0.7484436
252625462,-2.3698719,-9.691446,-0.87657714
252625472,-2.278861,-8.812474,-0.6059399
252625482,-2.1183949,-8.624465,0.38559815
252625492,-1.5795153,-9.283095,-0.40116578
252625501,-0.9735754,-9.832752,0.37482056
252625511,-0.5005591,-10.5129385,0.8214917
252625521,-0.083825685,-11.293715,1.3340259
252625531,-0.019160157,-11.9619255,1.905238
252625541,-0.32692015,-12.01222,2.0237916
252625570,-1.8705102,-10.242301,0.2203418
252625590,-1.2370276,-8.138276,-3.0237122
252625600,-0.43589357,-7.838899,-2.9782069
252625610,-0.1963916,-8.370593,-2.3447242
252625620,-0.26225463,-10.008786,-2.2333558
252625630,-0.0981958,-11.450588,-1.3639636
252625640,0.11975098,-12.403806,-1.2729529
252625650,-0.10538086,-11.977492,-1.5651453
252625659,-0.556842,-10.902129,-1.783092
252625669,-0.19040406,-9.620793,-2.5375233
252625679,-0.38919067,-8.511899,-2.8728259
252625689,-0.6334827,-7.7622585,-2.0417542
252625699,-0.6227051,-6.763535,-0.38320312
252625709,0.07903565,-6.558761,0.32093263
252625719,0.029937744,-7.076085,0.61552
252625729,0.085023195,-8.238867,1.5914905
252625738,0.47301635,-9.226812,2.1710851
252625748,0.6813831,-9.956097,3.0500574
252625758,0.36284545,-10.144105,3.5901344
252625768,-0.016765136,-9.951306,3.7949085
252625778,-0.27422974,-8.931027,3.547024
252625788,-0.5508545,-8.01613,2.906356
252625798,-0.70653075,-7.514374,2.3483167
252625807,-0.9244775,-7.205416,3.2692018
252625817,-0.8741821,-7.5227566,3.7745507
252625827,-0.27901977,-7.437733,4.1924815
252625837,0.031135254,-7.270082,4.223617
252625847,0.23830444,-6.9359765,4.7517185
252625857,0.45265868,-6.4306273,5.1995873
252625867,0.56881714,-6.4593678,5.598358
252625877,0.41314086,-6.3288393,6.70845
252625886,0.3568579,-6.43901,6.2569885
252625896,0.56881714,-6.5431933,4.3493557
252625906,0.48618898,-6.8042507,1.3028907
252625916,-0.32332763,-7.785011,1.5938855
252625926,-1.6765137,-9.145382,4.4738965
252625936,-3.1470556,-10.3512745,6.724017
252625946,-4.26074,-11.142828,9.557325
252625955,-4.6882505,-11.338022,9.524993
252625965,-4.2200246,-10.837463,7.8329115
252625975,-2.933899,-9.879456,5.9288707
252625985,-1.3076806,-8.763376,4.399651
252625995,0.22752686,-7.618557,1.7878821
252626005,1.2322376,-6.8246083,-0.5053491
252626015,1.1807446,-5.9492283,-0.5831873
252626025,0.5867798,-5.9276733,0.3939807
252626034,0.14250366,-7.029382,1.4609619
252626044,-0.5831873,-9.154963,1.541195
252626054,-1.5148499,-11.32485,1.1100916
252626064,-2.3638842,-12.626543,0.47660887
252626074,-2.645299,-12.4756565,-0.54366946
252626084,-2.6560767,-11.522439,-1.2837305
252626094,-2.1459374,-10.621912,-1.2933105
252626103,-1.4956897,-9.625584,-0.35087037
252626128,0.55803955,-9.81958,-1.0047107
252626147,-0.1580713,-10.429112,0.1101709
252626156,-0.7496411,-10.593171,-0.46223876
252626167,-0.8586145,-10.669812,-1.2813355
252626177,-0.5556445,-10.617122,-1.7483642
252626187,0.32811767,-10.274633,-1.5148499
252626197,1.1172767,-9.75731,-1.5423926
252626207,1.0142908,-9.544153,-1.6741186
252626217,0.7867639,-9.741742,-2.4980054
252626226,0.28979737,-9.654324,-2.506388
252626236,0.04550537,-9.298663,-2.0848646
252626246,-0.2838098,-9.493857,-1.9399658
252626256,-0.26345214,-9.885443,-1.4873071
252626266,0.12813355,-9.181308,-0.7975415
252626276,0.58079225,-7.70837,0.09699829
252626286,0.41074586,-6.365962,0.94363767
252626296,0.28500733,-5.522915,1.3388159
252626305,0.13651611,-5.8246875,1.3819263
252626315,-0.21914428,-6.4473925,2.0621119
252626325,-0.59755737,-6.6234264,3.0476623
252626335,-1.0370435,-6.9611244,3.9242394
252626345,-1.289718,-8.24725,4.6199927
252626355,-0.791554,-8.781339,5.540878
252626365,-0.09939331,-8.922646,5.726492
252626374,0.22752686,-8.85798,5.8725877
252626384,0.4790039,-8.599318,5.2043777
252626394,0.5400769,-7.9299097,4.9576902
252626404,0.17004639,-7.2485266,4.9924183
252626414,-0.1472937,-6.995852,5.540878
252626424,-0.2203418,-6.8186207,6.508466
252626434,0.13172607,-6.4665527,5.2977834
252626444,0.64665526,-5.1672544,3.932622
252626453,0.39996827,-4.773274,4.355343
252626463,-0.5999524,-5.386399,4.5912523
252626473,-1.8944604,-7.232959,4.235592
252626483,-3.1410682,-9.740544,4.9014072
252626493,-3.9146595,-11.347603,6.8629284
252626503,-3.1494508,-11.570339,6.5276256
252626513,-1.7016613,-10.636282,5.710924
252626522,-0.6274951,-9.44955,4.691843
252626532,-0.05867798,-8.1634245,2.9398866
252626542,0.2945874,-6.974297,1.8729053
252626552,0.2969824,-6.300099,1.1484119
252626562,-0.21794678,-6.4018874,1.1867322
252626572,-0.9340576,-7.1287756,1.783092
252626582,-1.4286292,-8.358618,2.2776635
252626592,-1.8633252,-9.701027,2.3926246
252626601,-2.6524842,-10.946437,2.2848487
252626611,-3.2428565,-10.97398,1.2106824
252626621,-2.9853919,-10.70933,0.10657837
252626631,-2.3219714,-10.3440895,-0.05388794
252626641,-1.3819263,-10.429112,0.5149292
252626651,0.040715333,-10.948832,1.2621753
252626661,1.4968872,-11.280542,1.353186
252626670,2.017804,-11.128458,0.80233157
252626680,0.76161623,-10.369237,-0.7220984
252626690,-0.8957373,-10.000404,-2.3950195
252626700,-1.6465759,-9.396859,-3.133883
252626710,-1.7627344,-9.51661,-3.3626075
252626720,-1.5555652,-10.254276,-2.290836
252626730,-0.81789917,-11.023077,-1.9950513
252626740,0.05628296,-11.288924,-1.3915063
252626749,0.8083191,-11.224259,-1.3471985
252626759,1.1711645,-10.987152,-1.9232007
252626769,1.1160791,-9.856703,-2.017804
252626779,1.104104,-9.127419,-2.882406
252626789,0.50774413,-9.1130495,-2.9925768
252626799,0.22992188,-9.600436,-2.1890478
252626809,0.21914428,-9.539363,-0.84065187
252626818,0.029937744,-8.8951025,0.081430666
252626828,0.13292359,-7.9861927,0.9412427
252626838,-0.043110352,-6.9311867,1.4765296
252626848,-0.14968872,-6.8880763,0.83945435
252626858,-0.6658154,-7.413783,0.2694397
252626868,-1.1292517,-8.087981,0.84424436
252626878,-1.1735595,-8.666378,1.7399817
252626888,-1.0621911,-9.366921,2.8045678
252626897,-0.77838135,-9.735754,4.785249
252626907,-0.3197351,-9.839938,5.821095
252626917,0.1101709,-8.697514,6.1587925
252626927,-0.26464966,-8.090376,5.316943
252626937,-0.91849,-7.443721,5.19839
252626947,-1.7531543,-7.491621,5.283413
252626957,-2.381847,-7.7371106,6.0486217
252626966,-2.254911,-7.841294,6.828201
252626976,-1.5495776,-7.6796303,7.5538917
252626986,-0.71251833,-6.8258057,7.35271
252626996,-0.09580078,-6.0474243,7.0784802
252627006,-0.62031007,-6.0330544,7.3467226
